distance,fuel_consumption,CO2_emissions,engine_efficiency,fuel_type_hfo,weather_ordinal,ship_type_Fishing Trawler,ship_type_Oil Service Boat,ship_type_Surfer Boat,ship_type_Tanker Ship,route_Escravos-Lagos,route_Lagos-Apapa,route_Port Harcourt-Lagos,route_Warri-Bonny,month_sin,month_cos
167.56,4965.11,14693.19,72.25,0,0,True,False,False,False,False,False,True,False,0.49999999999999994,-0.8660254037844387
96.46,2762.16,8073.99,74.83,1,1,False,True,False,False,False,False,False,True,-0.4999999999999997,-0.8660254037844388
297.05,13543.26,38499.82,85.4,0,1,False,False,False,True,False,True,False,False,0.49999999999999994,-0.8660254037844387
23.36,443.54,1184.7298,94.56,0,2,False,False,True,False,False,False,False,True,-0.4999999999999997,-0.8660254037844388
258.1,10645.34,29836.94,88.54,0,2,False,False,False,True,False,True,False,False,0.49999999999999994,0.8660254037844387
106.5,1548.12,4356.4,71.23,0,0,False,False,True,False,False,True,False,False,-2.4492935982947064e-16,1.0
118.76,3617.84,9348.81,91.54,0,1,False,True,False,False,False,True,False,False,-0.4999999999999997,-0.8660254037844388
156.94,2726.2,7105.63,83.54,0,1,False,False,True,False,False,False,False,True,0.8660254037844386,0.5000000000000001
28.8,879.48,2465.78,74.63,0,1,False,True,False,False,False,False,False,True,-1.0,-1.8369701987210297e-16
423.27,18214.68,52122.46,94.38,0,0,False,False,False,True,False,True,False,False,0.8660254037844386,0.5000000000000001
23.66,609.4,1555.32,86.98,0,1,False,True,False,False,False,False,False,True,0.49999999999999994,0.8660254037844387
126.52,3040.42,8794.4,78.24,0,0,True,False,False,False,False,False,False,True,1.2246467991473532e-16,-1.0
187.46,3835.13,10239.12,93.94,1,0,True,False,False,False,False,False,True,False,0.8660254037844387,-0.4999999999999998
120.7,3333.73,8550.45,85.24,0,2,False,True,False,False,False,False,True,False,-0.8660254037844386,0.5000000000000001
99.88,2586.51,7609.17,89.48,1,2,True,False,False,False,False,False,False,True,1.2246467991473532e-16,-1.0
479.8144999999997,16075.79,46893.78,85.83,1,0,False,False,False,True,False,False,True,False,-1.0,-1.8369701987210297e-16
137.06,3588.76,9160.85,87.27,0,1,False,True,False,False,False,False,True,False,0.49999999999999994,0.8660254037844387
84.75,2467.74,7030.55,94.95,0,2,True,False,False,False,True,False,False,False,0.49999999999999994,0.8660254037844387
71.41,816.84,2107.48,73.67,0,1,False,False,True,False,False,False,False,True,0.8660254037844387,-0.4999999999999998
88.13,2396.21,6237.38,90.36,1,0,True,False,False,False,False,False,False,True,-0.4999999999999997,-0.8660254037844388
364.78,11631.0,30068.28,83.8,1,2,False,False,False,True,False,False,True,False,0.8660254037844386,0.5000000000000001
154.26,3481.79,8909.32,84.58,1,1,True,False,False,False,False,False,True,False,1.2246467991473532e-16,-1.0
164.13,4762.81,12376.31,89.35,0,1,True,False,False,False,False,False,True,False,1.0,6.123233995736766e-17
91.03,1524.31,3820.28,92.16,0,1,False,False,True,False,False,False,True,False,0.8660254037844386,0.5000000000000001
192.28,4537.87,12289.2,92.08,1,2,True,False,False,False,False,True,False,False,-0.8660254037844384,-0.5000000000000004
436.73,20235.74,56400.31,88.75,0,1,False,False,False,True,True,False,False,False,1.2246467991473532e-16,-1.0
165.63,1971.63,5203.97,83.62,0,1,False,False,True,False,False,False,False,True,0.8660254037844386,0.5000000000000001
149.51,4408.92,11330.54,77.56,0,2,False,True,False,False,False,False,True,False,-1.0,-1.8369701987210297e-16
197.55,8949.91,26043.45,79.6,0,2,False,False,False,True,False,False,False,True,-0.5000000000000004,0.8660254037844384
119.06,3305.5,9045.83,87.54,0,0,False,True,False,False,True,False,False,False,-0.5000000000000004,0.8660254037844384
121.07,2441.62,6537.61,76.08,0,0,True,False,False,False,False,False,True,False,-0.8660254037844384,-0.5000000000000004
163.99,2221.77,6218.29,82.89,0,2,False,False,True,False,True,False,False,False,-2.4492935982947064e-16,1.0
57.07,1284.34,3627.18,87.55,0,0,True,False,False,False,True,False,False,False,-0.4999999999999997,-0.8660254037844388
174.52,2937.26,8570.03,92.95,0,1,False,False,True,False,False,False,False,True,0.49999999999999994,-0.8660254037844387
70.2,2777.14,8127.41,74.94,1,2,False,False,False,True,False,False,False,True,-2.4492935982947064e-16,1.0
142.81,4507.52,11394.97,85.88,0,0,False,True,False,False,False,False,True,False,-0.4999999999999997,-0.8660254037844388
86.91,1615.6,4573.48,77.17,0,0,False,False,True,False,False,True,False,False,0.8660254037844386,0.5000000000000001
197.25,3848.79,10996.97,71.0,0,0,False,False,True,False,False,False,True,False,-1.0,-1.8369701987210297e-16
154.83,3553.77,10240.13,77.42,1,1,True,False,False,False,False,True,False,False,-0.8660254037844386,0.5000000000000001
175.73,1933.1,4847.72,92.99,0,2,False,False,True,False,True,False,False,False,0.49999999999999994,-0.8660254037844387
41.39,572.71,1473.82,91.94,0,2,False,False,True,False,False,False,True,False,1.2246467991473532e-16,-1.0
127.42,4428.47,12536.07,91.41,0,0,False,True,False,False,False,False,False,True,-2.4492935982947064e-16,1.0
452.6,19738.31,50342.87,85.72,0,0,False,False,False,True,True,False,False,False,1.0,6.123233995736766e-17
469.5,19139.7,56741.81229999998,84.36,1,1,False,False,False,True,True,False,False,False,0.49999999999999994,-0.8660254037844387
62.94,2119.65,5386.4,80.19,1,1,False,True,False,False,True,False,False,False,0.49999999999999994,0.8660254037844387
193.79,5188.07,14723.97,79.68,1,1,True,False,False,False,False,False,True,False,0.8660254037844387,-0.4999999999999998
137.1,3807.08,9873.86,72.02,1,2,True,False,False,False,False,False,True,False,-1.0,-1.8369701987210297e-16
165.59,2514.88,6860.45,88.81,0,2,False,False,True,False,False,False,False,True,-0.4999999999999997,-0.8660254037844388
58.13,1333.54,3419.66,79.4,1,0,True,False,False,False,True,False,False,False,0.49999999999999994,0.8660254037844387
435.76,14392.02,39209.32,70.77,1,2,False,False,False,True,True,False,False,False,1.2246467991473532e-16,-1.0
56.54,1278.36,3341.75,88.14,1,1,True,False,False,False,False,False,False,True,-0.4999999999999997,-0.8660254037844388
95.66,960.55,2703.76,77.95,0,2,False,False,True,False,False,True,False,False,-2.4492935982947064e-16,1.0
144.96,3134.03,9040.23,93.17,0,1,True,False,False,False,True,False,False,False,-0.8660254037844386,0.5000000000000001
94.58,2666.11,7378.24,77.79,0,2,True,False,False,False,False,True,False,False,1.0,6.123233995736766e-17
308.63,11533.08,32171.93,90.28,1,2,False,False,False,True,False,True,False,False,-0.8660254037844386,0.5000000000000001
158.68,2897.68,8586.74,85.79,0,1,False,False,True,False,False,True,False,False,-0.8660254037844386,0.5000000000000001
90.65,2783.15,7069.54,83.06,0,2,False,True,False,False,False,False,True,False,0.49999999999999994,0.8660254037844387
274.41,10317.72,27686.92,80.56,1,1,False,False,False,True,False,True,False,False,-0.4999999999999997,-0.8660254037844388
37.38,553.42,1518.98,79.05,0,1,False,False,True,False,False,False,False,True,-2.4492935982947064e-16,1.0
404.44,16565.5,45631.07,76.19,0,1,False,False,False,True,True,False,False,False,0.8660254037844387,-0.4999999999999998
31.18,949.98,2549.97,70.69,0,2,False,True,False,False,True,False,False,False,1.2246467991473532e-16,-1.0
127.66,3549.91,10641.9,90.82,0,1,True,False,False,False,False,False,False,True,-2.4492935982947064e-16,1.0
244.89,8039.88,23906.87,75.49,1,1,False,False,False,True,False,True,False,False,-2.4492935982947064e-16,1.0
85.63,1555.13,4166.2,88.77,0,0,False,False,True,False,True,False,False,False,-0.8660254037844384,-0.5000000000000004
183.26,5053.0,14336.02,86.44,1,2,True,False,False,False,False,False,False,True,-0.5000000000000004,0.8660254037844384
170.38,8422.97,23552.11,93.39,1,0,False,False,False,True,False,False,True,False,-0.5000000000000004,0.8660254037844384
453.47,20172.52,56741.81229999998,72.15,1,1,False,False,False,True,False,True,False,False,-0.8660254037844384,-0.5000000000000004
77.19,3131.51,8752.98,81.04,0,1,False,False,False,True,True,False,False,False,0.49999999999999994,0.8660254037844387
218.85,9360.73,27626.8,87.04,1,0,False,False,False,True,True,False,False,False,1.2246467991473532e-16,-1.0
169.27,2687.83,7800.58,74.52,0,1,False,False,True,False,False,False,True,False,-0.4999999999999997,-0.8660254037844388
147.9,2656.39,7258.52,87.24,0,2,False,False,True,False,False,True,False,False,0.49999999999999994,0.8660254037844387
272.63,9084.54,23862.6,82.59,1,0,False,False,False,True,False,False,True,False,1.2246467991473532e-16,-1.0
231.15,11515.41,33303.18,83.24,1,2,False,False,False,True,False,False,True,False,1.0,6.123233995736766e-17
70.54,2012.44,5988.92,83.83,1,0,False,True,False,False,False,True,False,False,-0.4999999999999997,-0.8660254037844388
29.38,855.01,2195.9,81.53,0,0,False,True,False,False,False,False,True,False,1.0,6.123233995736766e-17
329.12,11706.26,30474.54,82.8,0,1,False,False,False,True,False,False,False,True,-1.0,-1.8369701987210297e-16
56.62,1567.98,4073.16,74.2,0,2,False,True,False,False,False,False,True,False,0.49999999999999994,-0.8660254037844387
370.45,12931.31,33622.72,72.13,0,0,False,False,False,True,True,False,False,False,-0.8660254037844386,0.5000000000000001
88.7,2581.1,7472.59,76.97,0,0,False,True,False,False,False,False,False,True,0.8660254037844386,0.5000000000000001
471.82,20215.06,56129.0,80.85,0,0,False,False,False,True,False,True,False,False,0.49999999999999994,-0.8660254037844387
67.53,2264.51,6494.42,83.97,1,2,False,True,False,False,True,False,False,False,-0.8660254037844386,0.5000000000000001
146.15,2289.81,5772.8,84.59,0,2,False,False,True,False,False,False,True,False,-0.8660254037844384,-0.5000000000000004
151.15,2003.5,5368.57,78.2,0,1,False,False,True,False,True,False,False,False,0.8660254037844387,-0.4999999999999998
379.45,15476.2,41858.53,83.25,1,0,False,False,False,True,True,False,False,False,1.0,6.123233995736766e-17
148.86,3307.48,9172.08,70.25,1,2,True,False,False,False,False,False,False,True,0.49999999999999994,-0.8660254037844387
22.6155,537.18,1522.09,83.72,0,2,False,True,False,False,False,False,False,True,0.49999999999999994,-0.8660254037844387
195.89,4092.86,11820.35,72.2,1,0,True,False,False,False,False,False,True,False,1.2246467991473532e-16,-1.0
191.46,2787.83,7494.27,70.7,0,1,False,False,True,False,False,False,False,True,-0.5000000000000004,0.8660254037844384
171.95,5887.21,17192.42,71.05,0,2,False,False,False,True,False,False,True,False,0.8660254037844386,0.5000000000000001
69.93,1291.07,3501.17,70.74,0,0,False,False,True,False,False,False,True,False,0.49999999999999994,0.8660254037844387
77.01,2362.84,6230.95,71.15,1,1,False,False,False,True,False,False,False,True,0.49999999999999994,-0.8660254037844387
439.33,16127.26,40482.95,72.92,0,1,False,False,False,True,False,False,True,False,-0.5000000000000004,0.8660254037844384
56.25,748.0,2136.58,94.29,0,0,False,False,True,False,False,True,False,False,-0.8660254037844384,-0.5000000000000004
130.42,3397.2,10054.23,82.92,1,1,False,True,False,False,False,True,False,False,-0.4999999999999997,-0.8660254037844388
198.37,5768.95,15913.58,89.98,0,1,True,False,False,False,False,True,False,False,0.8660254037844387,-0.4999999999999998
59.24,597.95,1776.85,71.08,0,1,False,False,True,False,False,False,True,False,-0.8660254037844386,0.5000000000000001
55.09,1579.19,4733.11,88.8,1,1,False,True,False,False,False,True,False,False,0.8660254037844387,-0.4999999999999998
51.1,1392.83,3758.91,89.31,0,1,False,True,False,False,False,False,True,False,0.8660254037844386,0.5000000000000001
317.2,10763.02,31798.24,86.21,1,2,False,False,False,True,False,False,True,False,1.2246467991473532e-16,-1.0
177.1,2262.22,6635.75,72.19,0,1,False,False,True,False,False,False,False,True,-2.4492935982947064e-16,1.0
418.62,19172.66,56103.96,91.1,1,2,False,False,False,True,True,False,False,False,-0.4999999999999997,-0.8660254037844388
46.37,714.02,2063.99,86.22,0,1,False,False,True,False,True,False,False,False,1.2246467991473532e-16,-1.0
70.7,1852.02,5286.11,92.46,0,2,True,False,False,False,False,False,True,False,0.49999999999999994,-0.8660254037844387
26.92,685.56,1910.37,71.43,1,2,False,True,False,False,True,False,False,False,-0.5000000000000004,0.8660254037844384
462.22,19755.51,50871.25,76.47,0,2,False,False,False,True,False,False,True,False,0.8660254037844386,0.5000000000000001
87.32,2444.88,7121.66,82.36,1,2,True,False,False,False,True,False,False,False,1.2246467991473532e-16,-1.0
57.52,1838.16,4611.02,84.98,1,0,False,True,False,False,False,False,True,False,0.49999999999999994,0.8660254037844387
128.52,4461.44,12779.73,92.98,1,1,False,True,False,False,False,False,True,False,0.8660254037844386,0.5000000000000001
332.91,11325.98,29550.99,78.96,1,0,False,False,False,True,True,False,False,False,-0.4999999999999997,-0.8660254037844388
113.4,3527.25,10579.04,88.55,0,0,False,True,False,False,False,False,False,True,-2.4492935982947064e-16,1.0
81.49,1538.19,4219.42,80.39,0,2,False,False,True,False,True,False,False,False,-0.5000000000000004,0.8660254037844384
372.93,18326.36,48909.52,86.19,0,0,False,False,False,True,False,False,True,False,0.8660254037844387,-0.4999999999999998
112.19,3093.48,7988.4,87.54,1,0,True,False,False,False,False,False,False,True,1.0,6.123233995736766e-17
149.94,1714.08,4692.99,76.71,0,0,False,False,True,False,False,False,True,False,-0.4999999999999997,-0.8660254037844388
58.52,1944.49,5633.39,94.66,1,1,False,True,False,False,False,False,True,False,-0.5000000000000004,0.8660254037844384
56.22,1801.03,5364.51,91.87,0,0,False,True,False,False,False,False,True,False,-1.0,-1.8369701987210297e-16
297.36,13897.02,40922.2,94.48,0,1,False,False,False,True,True,False,False,False,-1.0,-1.8369701987210297e-16
433.21,15172.55,45417.79,88.87,0,2,False,False,False,True,False,False,False,True,0.49999999999999994,0.8660254037844387
123.45,2619.28,6665.2,80.13,0,2,True,False,False,False,True,False,False,False,0.49999999999999994,0.8660254037844387
182.72,6679.56,17773.93,93.76,0,1,False,False,False,True,False,False,True,False,-0.8660254037844384,-0.5000000000000004
23.21,410.5849,1184.7298,81.62,0,2,False,False,True,False,False,True,False,False,1.0,6.123233995736766e-17
137.59,6405.73,16970.72,83.35,1,0,False,False,False,True,False,True,False,False,-0.5000000000000004,0.8660254037844384
78.31,3474.43,9696.2,86.05,1,1,False,False,False,True,False,False,False,True,-0.4999999999999997,-0.8660254037844388
150.1,2780.98,7093.56,91.9,0,2,False,False,True,False,False,True,False,False,-0.8660254037844384,-0.5000000000000004
84.99,2892.34,7374.94,87.89,0,0,False,True,False,False,False,True,False,False,-0.8660254037844384,-0.5000000000000004
135.8,4750.93,13723.76,75.27,0,1,False,True,False,False,False,False,False,True,0.49999999999999994,-0.8660254037844387
82.39,1907.49,4915.59,72.94,0,0,True,False,False,False,False,False,False,True,1.2246467991473532e-16,-1.0
84.41,1730.23,4416.29,93.28,0,2,True,False,False,False,False,False,False,True,-1.0,-1.8369701987210297e-16
118.67,1885.6,4954.32,78.91,0,1,False,False,True,False,True,False,False,False,0.49999999999999994,-0.8660254037844387
145.24,4355.72,12783.02,92.2,0,2,False,True,False,False,False,False,False,True,1.0,6.123233995736766e-17
126.66,2078.77,5247.86,89.45,0,2,False,False,True,False,False,False,False,True,-0.5000000000000004,0.8660254037844384
22.6155,652.41,1936.77,87.22,0,1,False,True,False,False,False,True,False,False,0.8660254037844386,0.5000000000000001
144.88,4381.91,12877.71,80.26,0,0,False,True,False,False,True,False,False,False,-0.5000000000000004,0.8660254037844384
30.29,410.5849,1184.7298,94.54,0,1,False,False,True,False,False,False,True,False,1.0,6.123233995736766e-17
84.89,2964.84,8041.75,92.3,1,1,False,True,False,False,True,False,False,False,-0.4999999999999997,-0.8660254037844388
59.63,2627.45,7823.19,73.43,0,2,False,False,False,True,False,False,True,False,-0.4999999999999997,-0.8660254037844388
22.6155,410.5849,1184.7298,74.15,0,0,False,False,True,False,False,True,False,False,-0.8660254037844384,-0.5000000000000004
124.83,2052.79,5136.2,82.66,0,2,False,False,True,False,False,False,True,False,-0.5000000000000004,0.8660254037844384
192.04,3037.36,7648.96,72.3,0,0,False,False,True,False,True,False,False,False,0.49999999999999994,-0.8660254037844387
370.38,16989.44,49074.12,72.89,1,0,False,False,False,True,False,False,False,True,0.8660254037844387,-0.4999999999999998
96.34,2659.86,6766.77,75.07,0,1,True,False,False,False,False,False,True,False,-0.8660254037844384,-0.5000000000000004
104.75,1529.23,4346.19,78.14,0,0,False,False,True,False,False,True,False,False,0.8660254037844386,0.5000000000000001
39.14,1233.0,3218.9,76.4,0,0,False,True,False,False,False,True,False,False,0.8660254037844386,0.5000000000000001
128.12,1375.68,3842.61,85.74,0,2,False,False,True,False,True,False,False,False,-0.4999999999999997,-0.8660254037844388
62.2,2874.09,7641.37,85.0,0,1,False,False,False,True,False,False,False,True,0.49999999999999994,-0.8660254037844387
64.54,680.75,1985.48,83.99,0,0,False,False,True,False,False,False,True,False,0.8660254037844387,-0.4999999999999998
408.83,16174.79,41269.87,85.14,1,2,False,False,False,True,False,False,True,False,0.49999999999999994,-0.8660254037844387
94.37,2838.58,7452.16,83.82,0,0,False,True,False,False,False,False,False,True,-0.8660254037844386,0.5000000000000001
136.52,5869.98,16904.2,70.18,0,2,False,False,False,True,True,False,False,False,-0.8660254037844384,-0.5000000000000004
243.28,9038.03,25227.41,74.83,1,2,False,False,False,True,False,False,False,True,0.8660254037844386,0.5000000000000001
88.01,2614.95,7250.88,84.21,0,0,False,True,False,False,False,False,True,False,1.2246467991473532e-16,-1.0
81.07,1858.1,4924.22,90.41,0,2,True,False,False,False,True,False,False,False,0.49999999999999994,-0.8660254037844387
175.22,5109.36,14751.83,77.41,0,1,True,False,False,False,False,False,True,False,-2.4492935982947064e-16,1.0
70.84,798.14,2298.23,84.14,0,2,False,False,True,False,False,False,False,True,-0.8660254037844386,0.5000000000000001
102.7,1150.8,2900.92,80.83,0,1,False,False,True,False,False,True,False,False,1.2246467991473532e-16,-1.0
139.73,3319.94,8917.37,72.7,1,2,True,False,False,False,False,False,False,True,0.8660254037844386,0.5000000000000001
158.83,1720.68,4683.28,81.66,0,2,False,False,True,False,False,False,False,True,-2.4492935982947064e-16,1.0
64.04,1279.31,3318.05,85.89,0,0,False,False,True,False,False,True,False,False,-0.5000000000000004,0.8660254037844384
175.33,3327.01,9168.96,80.05,0,2,False,False,True,False,True,False,False,False,-0.5000000000000004,0.8660254037844384
119.04,4660.57,13132.83,77.62,0,0,False,False,False,True,False,False,True,False,0.49999999999999994,0.8660254037844387
184.52,2256.2,6175.96,82.25,0,1,False,False,True,False,True,False,False,False,-0.5000000000000004,0.8660254037844384
76.21,2371.08,6269.5,78.01,0,0,False,True,False,False,True,False,False,False,0.8660254037844387,-0.4999999999999998
121.51,6047.79,17026.14,74.28,1,2,False,False,False,True,True,False,False,False,0.8660254037844387,-0.4999999999999998
155.88,4394.18,11695.71,84.86,0,1,True,False,False,False,True,False,False,False,-0.4999999999999997,-0.8660254037844388
165.73,6384.08,17499.87,75.4,0,0,False,False,False,True,True,False,False,False,0.8660254037844386,0.5000000000000001
162.07,3393.95,9639.17,94.43,1,2,True,False,False,False,False,False,False,True,0.8660254037844386,0.5000000000000001
381.96,12970.85,37498.24,85.12,0,0,False,False,False,True,False,False,True,False,0.8660254037844386,0.5000000000000001
231.77,7505.5,21079.25,85.07,0,1,False,False,False,True,True,False,False,False,-0.4999999999999997,-0.8660254037844388
127.28,1910.31,5518.55,86.08,0,1,False,False,True,False,True,False,False,False,-0.5000000000000004,0.8660254037844384
479.8144999999997,20529.1976,56741.81229999998,76.15,1,0,False,False,False,True,False,True,False,False,-0.4999999999999997,-0.8660254037844388
111.84,1440.61,4170.02,75.06,0,2,False,False,True,False,False,False,False,True,1.2246467991473532e-16,-1.0
74.78,3164.84,8375.31,86.11,0,1,False,False,False,True,False,False,True,False,-0.8660254037844386,0.5000000000000001
46.93,1383.17,4103.98,86.05,0,2,False,True,False,False,False,True,False,False,0.49999999999999994,-0.8660254037844387
187.48,4842.47,14403.64,86.07,1,1,True,False,False,False,False,True,False,False,0.8660254037844386,0.5000000000000001
59.55,1727.47,4456.51,85.29,0,0,True,False,False,False,False,False,True,False,0.8660254037844386,0.5000000000000001
148.93,4090.68,10365.28,72.64,0,1,True,False,False,False,False,False,True,False,-0.4999999999999997,-0.8660254037844388
149.46,3676.47,10273.74,82.77,0,1,True,False,False,False,False,False,False,True,-0.5000000000000004,0.8660254037844384
79.62,1986.7,5203.26,84.6,1,1,True,False,False,False,False,True,False,False,1.2246467991473532e-16,-1.0
122.99,3300.85,8973.53,91.27,1,1,False,True,False,False,False,True,False,False,1.2246467991473532e-16,-1.0
106.45,3526.0,8864.01,83.93,1,0,False,True,False,False,False,False,True,False,1.2246467991473532e-16,-1.0
127.75,2942.16,8502.55,76.28,1,1,True,False,False,False,False,True,False,False,0.49999999999999994,-0.8660254037844387
65.41,2204.43,6020.19,81.55,1,0,False,True,False,False,True,False,False,False,-1.0,-1.8369701987210297e-16
44.59,1336.88,3435.55,77.98,0,2,False,True,False,False,False,False,False,True,0.8660254037844386,0.5000000000000001
78.78,2209.73,5967.94,77.9,0,2,False,True,False,False,False,False,False,True,-0.8660254037844384,-0.5000000000000004
125.02,4854.02,12783.97,89.07,0,2,False,False,False,True,True,False,False,False,-0.8660254037844386,0.5000000000000001
90.8,2173.52,5582.82,72.58,0,0,True,False,False,False,False,True,False,False,0.49999999999999994,-0.8660254037844387
168.82,2517.72,6599.34,87.8,0,1,False,False,True,False,False,False,True,False,1.0,6.123233995736766e-17
138.63,5145.1,14632.48,77.61,1,1,False,False,False,True,False,True,False,False,-0.5000000000000004,0.8660254037844384
109.78,2860.52,7247.64,85.97,0,0,False,True,False,False,False,True,False,False,-0.5000000000000004,0.8660254037844384
53.21,1674.21,4671.66,84.59,1,0,False,True,False,False,True,False,False,False,-2.4492935982947064e-16,1.0
59.52,1800.86,4872.78,72.45,0,2,False,True,False,False,True,False,False,False,0.49999999999999994,0.8660254037844387
110.5,3829.91,10198.33,87.93,0,0,False,True,False,False,False,False,True,False,-0.8660254037844384,-0.5000000000000004
97.76,2644.36,6634.58,93.69,0,2,True,False,False,False,False,True,False,False,-0.5000000000000004,0.8660254037844384
145.53,2773.1,8311.52,79.32,0,1,False,False,True,False,True,False,False,False,-0.8660254037844386,0.5000000000000001
121.16,2780.05,7288.36,73.7,1,0,True,False,False,False,False,True,False,False,-0.5000000000000004,0.8660254037844384
167.25,4376.41,12430.79,92.63,0,1,True,False,False,False,False,False,True,False,-2.4492935982947064e-16,1.0
127.59,4351.49,12534.17,80.6,0,1,False,True,False,False,False,False,True,False,0.49999999999999994,0.8660254037844387
71.33,1357.57,3937.98,72.48,0,1,False,False,True,False,False,True,False,False,0.49999999999999994,-0.8660254037844387
92.1,3220.76,8191.16,82.07,1,1,False,True,False,False,False,True,False,False,-2.4492935982947064e-16,1.0
386.46,11956.85,30683.14,91.38,1,2,False,False,False,True,False,True,False,False,-1.0,-1.8369701987210297e-16
167.71,2460.48,6307.34,82.52,0,2,False,False,True,False,False,True,False,False,1.0,6.123233995736766e-17
443.05,13801.94,40601.21,89.42,0,1,False,False,False,True,True,False,False,False,1.2246467991473532e-16,-1.0
104.55,2977.87,7719.69,75.67,1,0,True,False,False,False,True,False,False,False,-0.8660254037844386,0.5000000000000001
144.84,2622.04,7812.16,74.05,0,0,False,False,True,False,False,False,True,False,-0.8660254037844384,-0.5000000000000004
108.32,4487.57,12224.09,85.79,1,0,False,False,False,True,False,True,False,False,-0.5000000000000004,0.8660254037844384
451.7,20529.1976,56741.81229999998,91.18,1,2,False,False,False,True,True,False,False,False,0.49999999999999994,0.8660254037844387
107.46,3469.11,9147.38,73.61,0,1,False,True,False,False,True,False,False,False,0.8660254037844386,0.5000000000000001
197.35,4085.84,11880.69,75.81,1,2,True,False,False,False,False,True,False,False,0.8660254037844387,-0.4999999999999998
132.53,3738.63,10058.38,75.84,1,1,False,True,False,False,True,False,False,False,-0.8660254037844384,-0.5000000000000004
250.08,11425.41,34049.14,70.71,0,2,False,False,False,True,False,False,False,True,-0.5000000000000004,0.8660254037844384
110.71,3845.02,11138.28,93.43,1,0,False,True,False,False,True,False,False,False,-0.4999999999999997,-0.8660254037844388
48.31,1574.13,4325.94,86.57,0,2,False,True,False,False,False,True,False,False,-0.8660254037844384,-0.5000000000000004
138.94,4454.43,11220.52,88.16,1,0,False,False,False,True,False,False,True,False,1.2246467991473532e-16,-1.0
32.47,1024.21,2905.11,84.33,1,0,False,True,False,False,True,False,False,False,0.8660254037844387,-0.4999999999999998
65.09,1639.52,4268.91,70.9,0,0,False,True,False,False,True,False,False,False,0.49999999999999994,0.8660254037844387
63.6,2098.8,5420.59,75.49,1,0,False,False,False,True,False,False,False,True,-2.4492935982947064e-16,1.0
181.72,4957.67,14847.03,88.51,0,0,True,False,False,False,False,False,True,False,0.49999999999999994,0.8660254037844387
99.94,3159.82,8923.79,75.41,0,1,False,True,False,False,False,False,False,True,-0.5000000000000004,0.8660254037844384
62.4,1532.24,4508.11,89.19,1,1,True,False,False,False,False,False,True,False,0.49999999999999994,-0.8660254037844387
131.76,4211.8,10736.86,88.94,1,1,False,True,False,False,False,True,False,False,0.8660254037844386,0.5000000000000001
348.93,16919.62,48565.92,88.55,0,0,False,False,False,True,True,False,False,False,0.49999999999999994,-0.8660254037844387
279.03,10816.47,29268.62,70.37,0,0,False,False,False,True,False,True,False,False,0.8660254037844386,0.5000000000000001
107.32,2272.15,5827.09,81.78,0,2,True,False,False,False,False,True,False,False,-0.8660254037844384,-0.5000000000000004
22.6155,410.5849,1184.7298,71.97,0,1,False,False,True,False,True,False,False,False,1.2246467991473532e-16,-1.0
129.25,1883.47,5440.37,81.81,0,2,False,False,True,False,False,False,True,False,0.8660254037844386,0.5000000000000001
47.93,1662.33,4601.41,78.61,1,0,False,True,False,False,False,True,False,False,0.49999999999999994,0.8660254037844387
122.76,2307.49,6124.93,76.32,0,1,False,False,True,False,True,False,False,False,-0.5000000000000004,0.8660254037844384
22.89,678.68,1811.87,81.46,0,2,False,True,False,False,False,False,True,False,-1.0,-1.8369701987210297e-16
102.83,3478.06,9386.55,79.47,0,0,False,True,False,False,False,True,False,False,-0.8660254037844386,0.5000000000000001
90.67,2435.69,6402.17,78.9,0,1,False,True,False,False,False,False,True,False,1.0,6.123233995736766e-17
196.02,3806.45,10435.41,71.86,0,0,False,False,True,False,True,False,False,False,1.0,6.123233995736766e-17
106.39,2026.55,5365.64,83.92,0,2,False,False,True,False,False,True,False,False,0.49999999999999994,-0.8660254037844387
115.48,3287.17,8618.39,81.0,1,1,False,True,False,False,False,True,False,False,-1.0,-1.8369701987210297e-16
39.47,1093.35,3111.87,70.69,1,0,False,True,False,False,False,False,False,True,-1.0,-1.8369701987210297e-16
79.53,2701.42,7855.34,92.41,1,0,False,False,False,True,False,False,True,False,-1.0,-1.8369701987210297e-16
85.83,2479.44,6756.23,76.2,1,2,False,True,False,False,True,False,False,False,-0.8660254037844386,0.5000000000000001
38.76,1337.11,3677.54,90.78,0,2,False,True,False,False,True,False,False,False,-0.8660254037844386,0.5000000000000001
29.08,917.91,2701.7,76.41,0,2,False,True,False,False,False,False,False,True,0.8660254037844387,-0.4999999999999998
138.38,2079.81,5302.76,82.93,0,2,False,False,True,False,False,False,True,False,-1.0,-1.8369701987210297e-16
60.66,1502.75,4268.35,85.88,1,0,True,False,False,False,False,False,True,False,-0.8660254037844386,0.5000000000000001
46.49,833.03,2310.76,81.9,0,1,False,False,True,False,False,False,True,False,-0.8660254037844384,-0.5000000000000004
144.49,3057.9,7716.97,72.2,0,1,True,False,False,False,True,False,False,False,-2.4492935982947064e-16,1.0
55.38,1701.83,4840.15,94.15,1,1,False,True,False,False,True,False,False,False,1.2246467991473532e-16,-1.0
146.7,3970.47,11420.54,81.52,1,0,False,True,False,False,False,False,False,True,-0.8660254037844384,-0.5000000000000004
37.34,1113.36,3092.61,94.22,1,2,False,True,False,False,False,False,True,False,1.2246467991473532e-16,-1.0
