distance,fuel_consumption,CO2_emissions,engine_efficiency,fuel_type_hfo,weather_ordinal,ship_type_Fishing Trawler,ship_type_Oil Service Boat,ship_type_Surfer Boat,ship_type_Tanker Ship,route_Escravos-Lagos,route_Lagos-Apapa,route_Port Harcourt-Lagos,route_Warri-Bonny,month_sin,month_cos,fuel_rate,co2_intensity,distance_squared,efficiency_reciprocal,distance_x_weather,distance_x_efficiency,weather_x_fuel_type,efficiency_deviation
41.39,572.71,1473.82,91.94,0,2,False,False,True,False,False,False,True,False,1.2246467991473532e-16,-1.0,13.836917129741485,2.5734141188385045,1713.1321,1.0876658690450294,82.78,38.053966,0,9.382255319148939
127.42,4428.47,12536.07,91.41,0,0,False,True,False,False,False,False,False,True,-2.4492935982947064e-16,1.0,34.754905038455504,2.8307903181008336,16235.8564,1.0939722131057872,0.0,116.474622,0,7.755640138408296
452.6,19738.31,50342.87,85.72,0,0,False,False,False,True,True,False,False,False,1.0,6.123233995736766e-17,43.61093680954485,2.5505157229772966,204846.76,1.1665888940737286,0.0,387.96872,0,3.36238095238096
469.5,19139.7,56741.81229999998,84.36,1,1,False,False,False,True,True,False,False,False,0.4999999999999999,-0.8660254037844387,40.766134185303514,2.964613463115931,220430.25,1.1853959222380275,469.5,396.0702,1,2.0023809523809604
62.94,2119.65,5386.4,80.19,1,1,False,True,False,False,True,False,False,False,0.4999999999999999,0.8660254037844387,33.67731172545282,2.5411742504658785,3961.4435999999996,1.2470382840753211,62.94,50.471585999999995,1,-3.464359861591703
193.79,5188.07,14723.97,79.68,1,1,True,False,False,False,False,False,True,False,0.8660254037844387,-0.4999999999999998,26.771608442128077,2.838043819763419,37554.564099999996,1.255020080321285,193.79,154.41187200000002,1,-2.357203791469175
137.1,3807.08,9873.86,72.02,1,2,True,False,False,False,False,False,True,False,-1.0,-1.8369701987210294e-16,27.76863603209336,2.593552013616735,18796.41,1.3885031935573453,274.2,98.73942,2,-10.017203791469186
165.59,2514.88,6860.45,88.81,0,2,False,False,True,False,False,False,False,True,-0.4999999999999997,-0.8660254037844388,15.187390542907181,2.7279432815879883,27420.0481,1.1259993244004054,331.18,147.06047900000002,0,6.252255319148944
58.13,1333.54,3419.66,79.4,1,0,True,False,False,False,True,False,False,False,0.4999999999999999,0.8660254037844387,22.94065026664373,2.5643475261334494,3379.0969000000005,1.2594458438287153,0.0,46.15522000000001,0,-2.637203791469176
435.76,14392.02,39209.32,70.77,1,2,False,False,False,True,True,False,False,False,1.2246467991473532e-16,-1.0,33.02740040389205,2.7243792045869863,189886.7776,1.4130281192595733,871.52,308.38735199999996,2,-11.587619047619043
56.54,1278.36,3341.75,88.14,1,1,True,False,False,False,False,False,False,True,-0.4999999999999997,-0.8660254037844388,22.609833746020517,2.614091492224413,3196.7716,1.1345586566825505,56.54,49.834356,1,6.102796208530819
95.66,960.55,2703.76,77.95,0,2,False,False,True,False,False,True,False,False,-2.4492935982947064e-16,1.0,10.041292076102865,2.81480401853105,9150.835599999999,1.2828736369467606,191.32,74.56697000000001,0,-4.607744680851056
144.96,3134.03,9040.23,93.17,0,1,True,False,False,False,True,False,False,False,-0.8660254037844386,0.5000000000000001,21.61996412803532,2.8845384377303342,21013.4016,1.0733068584308254,144.96,135.059232,0,11.13279620853082
94.58,2666.11,7378.24,77.79,0,2,True,False,False,False,False,True,False,False,1.0,6.123233995736766e-17,28.18894057940368,2.76741769844455,8945.3764,1.2855122766422418,189.16,73.57378200000001,0,-4.247203791469175
308.63,11533.08,32171.93,90.28,1,2,False,False,False,True,False,True,False,False,-0.8660254037844386,0.5000000000000001,37.36862910280919,2.7895349724444816,95252.4769,1.1076650420912715,617.26,278.631164,2,7.922380952380962
158.68,2897.68,8586.74,85.79,0,1,False,False,True,False,False,True,False,False,-0.8660254037844386,0.5000000000000001,18.261154524829845,2.9633154799701833,25179.3424,1.1656370206317752,158.68,136.13157200000003,0,3.2322553191489476
90.65,2783.15,7069.54,83.06,0,2,False,True,False,False,False,False,True,False,0.4999999999999999,0.8660254037844387,30.70215113072256,2.540121804430232,8217.4225,1.2039489525644114,181.3,75.29389,0,-0.5943598615916983
274.41,10317.72,27686.92,80.56,1,1,False,False,False,True,False,True,False,False,-0.4999999999999997,-0.8660254037844388,37.59965015852191,2.6834339369550637,75300.84810000002,1.2413108242303874,274.41,221.06469600000003,1,-1.7976190476190368
37.38,553.42,1518.98,79.05,0,1,False,False,True,False,False,False,False,True,-2.4492935982947064e-16,1.0,14.805243445692883,2.744714683242384,1397.2644000000003,1.2650221378874131,37.38,29.54889,0,-3.5077446808510615
404.44,16565.5,45631.07,76.19,0,1,False,False,False,True,True,False,False,False,0.8660254037844387,-0.4999999999999998,40.95910394619721,2.754584528085479,163571.7136,1.3125082031762698,404.44,308.142836,0,-6.167619047619041
31.18,949.98,2549.97,70.69,0,2,False,True,False,False,True,False,False,False,1.2246467991473532e-16,-1.0,30.467607440667095,2.6842354575885805,972.1924,1.4146272457207527,62.36,22.041142,0,-12.964359861591703
127.66,3549.91,10641.9,90.82,0,1,True,False,False,False,False,False,False,True,-2.4492935982947064e-16,1.0,27.80753564154786,2.9977943102782887,16297.075599999998,1.101079057476327,127.66,115.94081199999998,0,8.782796208530812
244.89,8039.88,23906.87,75.49,1,1,False,False,False,True,False,True,False,False,-2.4492935982947064e-16,1.0,32.8305769937523,2.973535674661811,59971.11209999999,1.3246787653993908,244.89,184.86746099999996,1,-6.867619047619044
85.63,1555.13,4166.2,88.77,0,0,False,False,True,False,True,False,False,False,-0.8660254037844384,-0.5000000000000004,18.16104169099615,2.6790043276124824,7332.496899999999,1.1265067027148812,0.0,76.01375099999998,0,6.212255319148937
183.26,5053.0,14336.02,86.44,1,2,True,False,False,False,False,False,False,True,-0.5000000000000004,0.8660254037844384,27.572847320746483,2.837130417573719,33584.2276,1.1568718186024989,366.52,158.409944,2,4.402796208530816
170.38,8422.97,23552.11,93.39,1,0,False,False,False,True,False,False,True,False,-0.5000000000000004,0.8660254037844384,49.43637750909731,2.7961764080840847,29029.344399999998,1.0707784559374667,0.0,159.11788199999998,0,11.032380952380962
453.47,20172.52,56741.81229999998,72.15,1,1,False,False,False,True,False,True,False,False,-0.8660254037844384,-0.5000000000000004,44.484795025029214,2.812827167850124,205635.04090000002,1.386001386001386,453.47,327.17860500000006,1,-10.207619047619033
77.19,3131.51,8752.98,81.04,0,1,False,False,False,True,True,False,False,False,0.4999999999999999,0.8660254037844387,40.56885606943905,2.7951307835517047,5958.2961,1.2339585389930898,77.19,62.554776,0,-1.3176190476190328
218.85,9360.73,27626.8,87.04,1,0,False,False,False,True,True,False,False,False,1.2246467991473532e-16,-1.0,42.77235549463102,2.9513510164271377,47895.322499999995,1.1488970588235294,0.0,190.48704,0,4.682380952380967
169.27,2687.83,7800.58,74.52,0,1,False,False,True,False,False,False,True,False,-0.4999999999999997,-0.8660254037844388,15.878950788680804,2.9021850340237294,28652.332900000005,1.3419216317767042,169.27,126.140004,0,-8.037744680851063
147.9,2656.39,7258.52,87.24,0,2,False,False,True,False,False,True,False,False,0.4999999999999999,0.8660254037844387,17.96071670047329,2.732475276597187,21874.410000000003,1.1462631820265934,295.8,129.02796,0,4.682255319148936
272.63,9084.54,23862.6,82.59,1,0,False,False,False,True,False,False,True,False,1.2246467991473532e-16,-1.0,33.321864798444786,2.626726284434875,74327.1169,1.210800339024095,0.0,225.165117,0,0.23238095238096435
231.15,11515.41,33303.18,83.24,1,2,False,False,False,True,False,False,True,False,1.0,6.123233995736766e-17,49.81791044776119,2.892053344170985,53430.3225,1.201345506967804,462.3,192.40926,2,0.8823809523809558
70.54,2012.44,5988.92,83.83,1,0,False,True,False,False,False,True,False,False,-0.4999999999999997,-0.8660254037844388,28.52906152537567,2.975949593528254,4975.891600000001,1.192890373374687,0.0,59.133682,0,0.17564013840829773
29.38,855.01,2195.9,81.53,0,0,False,True,False,False,False,False,True,False,1.0,6.123233995736766e-17,29.101769911504427,2.5682740552742076,863.1844,1.2265423770391266,0.0,23.953514,0,-2.1243598615916994
329.12,11706.26,30474.54,82.8,0,1,False,False,False,True,False,False,False,True,-1.0,-1.8369701987210294e-16,35.568364122508505,2.60326867846776,108319.9744,1.2077294685990339,329.12,272.51135999999997,0,0.4423809523809581
56.62,1567.98,4073.16,74.2,0,2,False,True,False,False,False,False,True,False,0.4999999999999999,-0.8660254037844387,27.6930413281526,2.597711705506448,3205.8243999999995,1.3477088948787062,113.24,42.01204,0,-9.454359861591698
370.45,12931.31,33622.72,72.13,0,0,False,False,False,True,True,False,False,False,-0.8660254037844386,0.5000000000000001,34.907031988122554,2.600101613834948,137233.20249999998,1.3863856924996536,0.0,267.205585,0,-10.227619047619044
88.7,2581.1,7472.59,76.97,0,0,False,True,False,False,False,False,False,True,0.8660254037844386,0.5000000000000001,29.09921082299887,2.8951183603889814,7867.6900000000005,1.2992074834351046,0.0,68.27239,0,-6.684359861591702
471.82,20215.06,56129.0,80.85,0,0,False,False,False,True,False,True,False,False,0.4999999999999999,-0.8660254037844387,42.84485608918656,2.7765932923276013,222614.11239999998,1.2368583797155226,0.0,381.46647,0,-1.5076190476190447
67.53,2264.51,6494.42,83.97,1,2,False,True,False,False,True,False,False,False,-0.8660254037844386,0.5000000000000001,33.53339256626685,2.8679140299667476,4560.3009,1.1909015124449207,135.06,56.704941,2,0.3156401384082983
146.15,2289.81,5772.8,84.59,0,2,False,False,True,False,False,False,True,False,-0.8660254037844384,-0.5000000000000004,15.66753335614095,2.521082535232181,21359.822500000002,1.1821728336682824,292.3,123.628285,0,2.0322553191489447
151.15,2003.5,5368.57,78.2,0,1,False,False,True,False,True,False,False,False,0.8660254037844387,-0.4999999999999998,13.255044657624875,2.679595707511854,22846.322500000002,1.278772378516624,151.15,118.19930000000001,0,-4.357744680851056
379.45,15476.2,41858.53,83.25,1,0,False,False,False,True,True,False,False,False,1.0,6.123233995736766e-17,40.78587429173805,2.704703350951784,143982.3025,1.2012012012012012,0.0,315.892125,0,0.8923809523809609
148.86,3307.48,9172.08,70.25,1,2,True,False,False,False,False,False,False,True,0.4999999999999999,-0.8660254037844387,22.218729007120782,2.773132415010824,22159.299600000006,1.4234875444839858,297.72,104.57415000000002,2,-11.787203791469182
22.6155,537.18,1522.09,83.72,0,2,False,True,False,False,False,False,False,True,0.4999999999999999,-0.8660254037844387,23.752735955428797,2.8334822592054807,511.46084025000005,1.1944577161968468,45.231,18.9336966,0,0.0656401384082983
195.89,4092.86,11820.35,72.2,1,0,True,False,False,False,False,False,True,False,1.2246467991473532e-16,-1.0,20.89366481188422,2.8880416139325558,38372.8921,1.3850415512465375,0.0,141.43257999999997,0,-9.837203791469179
191.46,2787.83,7494.27,70.7,0,1,False,False,True,False,False,False,False,True,-0.5000000000000004,0.8660254037844384,14.560900449179984,2.688209108876797,36656.9316,1.4144271570014142,191.46,135.36222,0,-11.857744680851056
171.95,5887.21,17192.42,71.05,0,2,False,False,False,True,False,False,True,False,0.8660254037844386,0.5000000000000001,34.237917999418435,2.9203001082006583,29566.802499999994,1.4074595355383532,343.9,122.170475,0,-11.307619047619042
69.93,1291.07,3501.17,70.74,0,0,False,False,True,False,False,False,True,False,0.4999999999999999,0.8660254037844387,18.46231946231946,2.711835919043894,4890.204900000001,1.4136273678258413,0.0,49.468482,0,-11.817744680851064
77.01,2362.84,6230.95,71.15,1,1,False,False,False,True,False,False,False,True,0.4999999999999999,-0.8660254037844387,30.682249058563823,2.6370596400941237,5930.540100000001,1.4054813773717498,77.01,54.792615000000005,1,-11.207619047619033
439.33,16127.26,40482.95,72.92,0,1,False,False,False,True,False,False,True,False,-0.5000000000000004,0.8660254037844384,36.7087610679899,2.510218722833265,193010.84889999998,1.3713658804168951,439.33,320.359436,0,-9.437619047619037
56.25,748.0,2136.58,94.29,0,0,False,False,True,False,False,True,False,False,-0.8660254037844384,-0.5000000000000004,13.297777777777778,2.856390374331551,3164.0625,1.0605578534309046,0.0,53.038125,0,11.732255319148948
130.42,3397.2,10054.23,82.92,1,1,False,True,False,False,False,True,False,False,-0.4999999999999997,-0.8660254037844388,26.04815212390738,2.959563758389262,17009.376399999997,1.20598166907863,130.42,108.14426399999999,1,-0.7343598615916989
198.37,5768.95,15913.58,89.98,0,1,True,False,False,False,False,True,False,False,0.8660254037844387,-0.4999999999999998,29.081766396128444,2.75848811308817,39350.6569,1.1113580795732385,198.37,178.49332600000002,0,7.942796208530822
59.24,597.95,1776.85,71.08,0,1,False,False,True,False,False,False,True,False,-0.8660254037844386,0.5000000000000001,10.093686698176908,2.971569529224851,3509.3776000000003,1.4068655036578503,59.24,42.107792,0,-11.47774468085106
55.09,1579.19,4733.11,88.8,1,1,False,True,False,False,False,True,False,False,0.8660254037844387,-0.4999999999999998,28.665638046832456,2.9971757673237542,3034.9081000000006,1.1261261261261262,55.09,48.919920000000005,1,5.145640138408297
51.1,1392.83,3758.91,89.31,0,1,False,True,False,False,False,False,True,False,0.8660254037844386,0.5000000000000001,27.256947162426613,2.6987572065506917,2611.21,1.1196954428395476,51.1,45.63741,0,5.655640138408302
317.2,10763.02,31798.24,86.21,1,2,False,False,False,True,False,False,True,False,1.2246467991473532e-16,-1.0,33.931336696090796,2.95439755756284,100615.84,1.1599582415033058,634.4,273.45812,2,3.8523809523809547
177.1,2262.22,6635.75,72.19,0,1,False,False,True,False,False,False,False,True,-2.4492935982947064e-16,1.0,12.773687182382833,2.9332911918381064,31364.409999999996,1.3852334118298935,177.1,127.84849,0,-10.367744680851061
418.62,19172.66,56103.96,91.1,1,2,False,False,False,True,True,False,False,False,-0.4999999999999997,-0.8660254037844388,45.79967512302326,2.9262481053750498,175242.70440000002,1.0976948408342482,837.24,381.36282,2,8.742380952380955
46.37,714.02,2063.99,86.22,0,1,False,False,True,False,True,False,False,False,1.2246467991473532e-16,-1.0,15.398317877938323,2.8906613260132765,2150.1769,1.1598237067965669,46.37,39.980214,0,3.66225531914894
70.7,1852.02,5286.11,92.46,0,2,True,False,False,False,False,False,True,False,0.4999999999999999,-0.8660254037844387,26.195473833097594,2.854240234986663,4998.490000000001,1.0815487778498811,141.4,65.36922,0,10.422796208530812
26.92,685.56,1910.37,71.43,1,2,False,True,False,False,True,False,False,False,-0.5000000000000004,0.8660254037844384,25.466567607726592,2.7865832312270262,724.6864,1.3999720005599887,53.84,19.228956000000004,2,-12.224359861591694
462.22,19755.51,50871.25,76.47,0,2,False,False,False,True,False,False,True,False,0.8660254037844386,0.5000000000000001,42.740491540824706,2.5750410898022884,213647.32840000003,1.3077023669412842,924.44,353.459634,0,-5.88761904761904
87.32,2444.88,7121.66,82.36,1,2,True,False,False,False,True,False,False,False,1.2246467991473532e-16,-1.0,27.99908382959231,2.9128873400739503,7624.782399999999,1.2141816415735793,174.64,71.91675199999999,2,0.3227962085308178
57.52,1838.16,4611.02,84.98,1,0,False,True,False,False,False,False,True,False,0.4999999999999999,0.8660254037844387,31.956884561891517,2.5084976280628455,3308.5504000000005,1.1767474699929394,0.0,48.880496,0,1.3256401384083034
128.52,4461.44,12779.73,92.98,1,1,False,True,False,False,False,False,True,False,0.8660254037844386,0.5000000000000001,34.713974478680356,2.8644854576100993,16517.390400000004,1.0755001075500106,128.52,119.49789600000003,1,9.325640138408303
332.91,11325.98,29550.99,78.96,1,0,False,False,False,True,True,False,False,False,-0.4999999999999997,-0.8660254037844388,34.02114685650776,2.60913316110394,110829.06810000002,1.2664640324214793,0.0,262.865736,0,-3.3976190476190453
113.4,3527.25,10579.04,88.55,0,0,False,True,False,False,False,False,False,True,-2.4492935982947064e-16,1.0,31.104497354497354,2.9992316960805163,12859.560000000001,1.129305477131564,0.0,100.4157,0,4.895640138408297
81.49,1538.19,4219.42,80.39,0,2,False,False,True,False,True,False,False,False,-0.5000000000000004,0.8660254037844384,18.875812983188123,2.74310715841346,6640.620099999999,1.2439358129120537,162.98,65.509811,0,-2.167744680851058
372.93,18326.36,48909.52,86.19,0,0,False,False,False,True,False,False,True,False,0.8660254037844387,-0.4999999999999998,49.14155471536213,2.6688071171798433,139076.7849,1.160227404571296,0.0,321.428367,0,3.8323809523809587
112.19,3093.48,7988.4,87.54,1,0,True,False,False,False,False,False,False,True,1.0,6.123233995736766e-17,27.573580533024334,2.582334458279995,12586.596099999999,1.142334932602239,0.0,98.21112600000001,0,5.502796208530825
149.94,1714.08,4692.99,76.71,0,0,False,False,True,False,False,False,True,False,-0.4999999999999997,-0.8660254037844388,11.431772709083633,2.737906048725847,22482.0036,1.303611002476861,0.0,115.01897399999999,0,-5.847744680851065
58.52,1944.49,5633.39,94.66,1,1,False,True,False,False,False,False,True,False,-0.5000000000000004,0.8660254037844384,33.22778537252221,2.8971041249890717,3424.5904000000005,1.0564124234100993,58.52,55.395032,1,11.005640138408296
56.22,1801.03,5364.51,91.87,0,0,False,True,False,False,False,False,True,False,-1.0,-1.8369701987210294e-16,32.03539665599431,2.9785789242822163,3160.6884,1.0884946119516707,0.0,51.649314000000004,0,8.215640138408304
297.36,13897.02,40922.2,94.48,0,1,False,False,False,True,True,False,False,False,-1.0,-1.8369701987210294e-16,46.734665052461665,2.9446744697784126,88422.96960000001,1.0584250635055037,297.36,280.94572800000003,0,12.122380952380965
433.21,15172.55,45417.79,88.87,0,2,False,False,False,True,False,False,False,True,0.4999999999999999,0.8660254037844387,35.02354516285404,2.9934183772668406,187670.90409999999,1.1252391133115787,866.42,384.993727,0,6.5123809523809655
123.45,2619.28,6665.2,80.13,0,2,True,False,False,False,True,False,False,False,0.4999999999999999,0.8660254037844387,21.21733495342244,2.544668763935127,15239.9025,1.2479720454261827,246.9,98.92048499999999,0,-1.9072037914691862
182.72,6679.56,17773.93,93.76,0,1,False,False,False,True,False,False,True,False,-0.8660254037844384,-0.5000000000000004,36.55626094570928,2.6609432357819975,33386.5984,1.0665529010238908,182.72,171.318272,0,11.402380952380966
23.21,410.5849,1184.7298,81.62,0,2,False,False,True,False,False,True,False,False,1.0,6.123233995736766e-17,17.69,2.885468510897503,538.7041,1.2251899044351875,46.42,18.944002,0,-0.9377446808510541
137.59,6405.73,16970.72,83.35,1,0,False,False,False,True,False,True,False,False,-0.5000000000000004,0.8660254037844384,46.55665382658623,2.649303045866748,18931.008100000003,1.199760047990402,0.0,114.681265,0,0.9923809523809553
78.31,3474.43,9696.2,86.05,1,1,False,False,False,True,False,False,False,True,-0.4999999999999997,-0.8660254037844388,44.36764142510535,2.790731141510982,6132.4561,1.1621150493898897,78.31,67.385755,1,3.692380952380958
150.1,2780.98,7093.56,91.9,0,2,False,False,True,False,False,True,False,False,-0.8660254037844384,-0.5000000000000004,18.52751499000666,2.550741105653403,22530.01,1.088139281828074,300.2,137.9419,0,9.342255319148947
84.99,2892.34,7374.94,87.89,0,0,False,True,False,False,False,True,False,False,-0.8660254037844384,-0.5000000000000004,34.03153312154372,2.5498177945884644,7223.3000999999995,1.1377858686995108,0.0,74.697711,0,4.2356401384083
135.8,4750.93,13723.76,75.27,0,1,False,True,False,False,False,False,False,True,0.4999999999999999,-0.8660254037844387,34.98475699558174,2.8886470648904528,18441.640000000003,1.328550551348479,135.8,102.21666,0,-8.384359861591705
82.39,1907.49,4915.59,72.94,0,0,True,False,False,False,False,False,False,True,1.2246467991473532e-16,-1.0,23.151960189343367,2.576993850557539,6788.1121,1.3709898546750756,0.0,60.095265999999995,0,-9.097203791469184
84.41,1730.23,4416.29,93.28,0,2,True,False,False,False,False,False,False,True,-1.0,-1.8369701987210294e-16,20.497926785925838,2.5524294457962236,7125.048099999999,1.0720411663807892,168.82,78.737648,0,11.24279620853082
118.67,1885.6,4954.32,78.91,0,1,False,False,True,False,True,False,False,False,0.4999999999999999,-0.8660254037844387,15.889441307828431,2.627450148493848,14082.5689,1.2672665061462427,118.67,93.64249699999999,0,-3.647744680851062
145.24,4355.72,12783.02,92.2,0,2,False,True,False,False,False,False,False,True,1.0,6.123233995736766e-17,29.989809969705316,2.934766238417529,21094.657600000002,1.0845986984815619,290.48,133.91128,0,8.545640138408302
126.66,2078.77,5247.86,89.45,0,2,False,False,True,False,False,False,False,True,-0.5000000000000004,0.8660254037844384,16.412205905573977,2.5245024702107495,16042.755599999999,1.1179429849077696,253.32,113.29737,0,6.892255319148944
22.6155,652.41,1936.77,87.22,0,1,False,True,False,False,False,True,False,False,0.8660254037844386,0.5000000000000001,28.84791404125489,2.9686393525543755,511.46084025000005,1.1465260261407935,22.6155,19.7252391,0,3.5656401384082983
144.88,4381.91,12877.71,80.26,0,0,False,True,False,False,True,False,False,False,-0.5000000000000004,0.8660254037844384,30.245099392600775,2.9388348916340132,20990.214399999997,1.24595066035385,0.0,116.28068800000001,0,-3.3943598615916954
30.29,410.5849,1184.7298,94.54,0,1,False,False,True,False,False,False,True,False,1.0,6.123233995736766e-17,13.555130406074612,2.885468510897503,917.4840999999999,1.0577533319229955,30.29,28.636166,0,11.982255319148948
84.89,2964.84,8041.75,92.3,1,1,False,True,False,False,True,False,False,False,-0.4999999999999997,-0.8660254037844388,34.92566851219225,2.7123723371244317,7206.3121,1.0834236186348862,84.89,78.35347,1,8.645640138408297
59.63,2627.45,7823.19,73.43,0,2,False,False,False,True,False,False,True,False,-0.4999999999999997,-0.8660254037844388,44.06255240650679,2.977483872195475,3555.7369000000003,1.3618412093149939,119.26,43.786309,0,-8.927619047619032
22.6155,410.5849,1184.7298,74.15,0,0,False,False,True,False,False,True,False,False,-0.8660254037844384,-0.5000000000000004,18.155021998187085,2.885468510897503,511.46084025000005,1.3486176668914363,0.0,16.76939325,0,-8.407744680851053
124.83,2052.79,5136.2,82.66,0,2,False,False,True,False,False,False,True,False,-0.5000000000000004,0.8660254037844384,16.44468477128895,2.502058174484482,15582.5289,1.2097749818533752,249.66,103.184478,0,0.10225531914893793
192.04,3037.36,7648.96,72.3,0,0,False,False,True,False,True,False,False,False,0.4999999999999999,-0.8660254037844387,15.816288273276403,2.518292201122027,36879.3616,1.3831258644536653,0.0,138.84492,0,-10.257744680851062
370.38,16989.44,49074.12,72.89,1,0,False,False,False,True,False,False,False,True,0.8660254037844387,-0.4999999999999998,45.870295372320314,2.888507213892866,137181.3444,1.3719303059404582,0.0,269.969982,0,-9.467619047619038
96.34,2659.86,6766.77,75.07,0,1,True,False,False,False,False,False,True,False,-0.8660254037844384,-0.5000000000000004,27.609092796346275,2.544032392682322,9281.3956,1.332090049287332,96.34,72.32243799999999,0,-6.9672037914691884
104.75,1529.23,4346.19,78.14,0,0,False,False,True,False,False,True,False,False,0.8660254037844386,0.5000000000000001,14.598854415274463,2.8420773853507972,10972.5625,1.2797542871768621,0.0,81.85164999999999,0,-4.417744680851058
39.14,1233.0,3218.9,76.4,0,0,False,True,False,False,False,True,False,False,0.8660254037844386,0.5000000000000001,31.502299437915177,2.6106244931062452,1531.9396000000002,1.3089005235602094,0.0,29.90296,0,-7.254359861591695
128.12,1375.68,3842.61,85.74,0,2,False,False,True,False,True,False,False,False,-0.4999999999999997,-0.8660254037844388,10.73743365594755,2.793244068387997,16414.7344,1.166316771635176,256.24,109.850088,0,3.1822553191489362
62.2,2874.09,7641.37,85.0,0,1,False,False,False,True,False,False,False,True,0.4999999999999999,-0.8660254037844387,46.2072347266881,2.658709365399135,3868.84,1.1764705882352942,62.2,52.870000000000005,0,2.642380952380961
64.54,680.75,1985.48,83.99,0,0,False,False,True,False,False,False,True,False,0.8660254037844387,-0.4999999999999998,10.547722342733188,2.9166066838046274,4165.4116,1.1906179307060365,0.0,54.207146,0,1.4322553191489362
408.83,16174.79,41269.87,85.14,1,2,False,False,False,True,False,False,True,False,0.4999999999999999,-0.8660254037844387,39.56360834576719,2.5514934042420334,167141.96889999998,1.1745360582569884,817.66,348.077862,2,2.7823809523809615
94.37,2838.58,7452.16,83.82,0,0,False,True,False,False,False,False,False,True,-0.8660254037844386,0.5000000000000001,30.07926247748225,2.625312656328164,8905.6969,1.1930326890956813,0.0,79.100934,0,0.16564013840829261
136.52,5869.98,16904.2,70.18,0,2,False,False,False,True,True,False,False,False,-0.8660254037844384,-0.5000000000000004,42.997216525051265,2.879771310975506,18637.710400000004,1.4249073810202335,273.04,95.80973600000002,0,-12.177619047619032
243.28,9038.03,25227.41,74.83,1,2,False,False,False,True,False,False,False,True,0.8660254037844386,0.5000000000000001,37.150731667214735,2.791250969514374,59185.1584,1.3363624214887078,486.56,182.046424,2,-7.527619047619041
88.01,2614.95,7250.88,84.21,0,0,False,True,False,False,False,False,True,False,1.2246467991473532e-16,-1.0,29.71196454948301,2.7728560775540645,7745.760100000001,1.187507421921387,0.0,74.113221,0,0.5556401384082932
81.07,1858.1,4924.22,90.41,0,2,True,False,False,False,True,False,False,False,0.4999999999999999,-0.8660254037844387,22.91969902553349,2.6501372369624887,6572.344899999999,1.1060723371308483,162.14,73.29538699999999,0,8.372796208530815
175.22,5109.36,14751.83,77.41,0,1,True,False,False,False,False,False,True,False,-2.4492935982947064e-16,1.0,29.159684967469467,2.887216794275604,30702.0484,1.291822761917065,175.22,135.637802,0,-4.627203791469185
70.84,798.14,2298.23,84.14,0,2,False,False,True,False,False,False,False,True,-0.8660254037844386,0.5000000000000001,11.266798418972332,2.8794822963389883,5018.305600000001,1.188495364868077,141.68,59.60477600000001,0,1.582255319148942
102.7,1150.8,2900.92,80.83,0,1,False,False,True,False,False,True,False,False,1.2246467991473532e-16,-1.0,11.205452775073027,2.52078554049357,10547.29,1.2371644191513052,102.7,83.01241,0,-1.7277446808510604
139.73,3319.94,8917.37,72.7,1,2,True,False,False,False,False,False,False,True,0.8660254037844386,0.5000000000000001,23.75967938166464,2.6860033615065335,19524.472899999997,1.375515818431912,279.46,101.58371,2,-9.337203791469179
158.83,1720.68,4683.28,81.66,0,2,False,False,True,False,False,False,False,True,-2.4492935982947064e-16,1.0,10.833469747528804,2.721761164190901,25226.968900000003,1.224589762429586,317.66,129.700578,0,-0.8977446808510621
64.04,1279.31,3318.05,85.89,0,0,False,False,True,False,False,True,False,False,-0.5000000000000004,0.8660254037844384,19.97673329169269,2.5936246883085414,4101.1216,1.16427989288625,0.0,55.003956,0,3.332255319148942
175.33,3327.01,9168.96,80.05,0,2,False,False,True,False,True,False,False,False,-0.5000000000000004,0.8660254037844384,18.97570296013232,2.7559159726000217,30740.608900000003,1.2492192379762648,350.66,140.351665,0,-2.5077446808510615
119.04,4660.57,13132.83,77.62,0,0,False,False,False,True,False,False,True,False,0.4999999999999999,0.8660254037844387,39.151293682795696,2.8178591888974953,14170.521600000002,1.2883277505797475,0.0,92.398848,0,-4.7376190476190345
184.52,2256.2,6175.96,82.25,0,1,False,False,True,False,True,False,False,False,-0.5000000000000004,0.8660254037844384,12.227400823758941,2.7373282510415744,34047.6304,1.21580547112462,184.52,151.76770000000002,0,-0.30774468085105866
76.21,2371.08,6269.5,78.01,0,0,False,True,False,False,True,False,False,False,0.8660254037844387,-0.4999999999999998,31.112452434063773,2.6441537189803803,5807.964099999999,1.281886937572106,0.0,59.451420999999996,0,-5.6443598615916954
121.51,6047.79,17026.14,74.28,1,2,False,False,False,True,True,False,False,False,0.8660254037844387,-0.4999999999999998,49.77195292568513,2.8152664030993138,14764.680100000001,1.3462574044157243,243.02,90.25762800000001,2,-8.077619047619038
155.88,4394.18,11695.71,84.86,0,1,True,False,False,False,True,False,False,False,-0.4999999999999997,-0.8660254037844388,28.18950474724147,2.661636528317001,24298.574399999998,1.1784115012962526,155.88,132.279768,0,2.822796208530818
165.73,6384.08,17499.87,75.4,0,0,False,False,False,True,True,False,False,False,0.8660254037844386,0.5000000000000001,38.52096783925663,2.741173356223606,27466.432899999996,1.3262599469496021,0.0,124.96042,0,-6.957619047619033
